Jar_ID,Treatment_ID,Mineral,Litter,DaysSinceAddn,sampling_date,total_respired_c,cum_total_respired_c,litter_derived_c,cum_litter_derived_c,soil_derived_c,cum_soil_derived_c,primed_c,cum_primed_c,perc_13c,cum_perc13c
R2_41,K-C,Kaolinite,White Clover,41,07/12/2020,77.22,3167.66,63.38,2909.57,13.84,258.09,-3.37,8.94,1.21,55.37
R2_42,K-C,Kaolinite,White Clover,41,07/12/2020,66.07,3212.63,53.12,2953.76,12.95,258.87,-4.26,9.72,1.01,56.25
R2_43,K-C,Kaolinite,White Clover,41,07/12/2020,72.77,3114.79,60,2872.18,12.76,242.61,-4.44,-6.54,1.14,54.79
R2_44,K-C,Kaolinite,White Clover,41,07/12/2020,78.05,3028.64,66.17,2797.98,11.88,230.65,-5.33,-18.5,1.26,53.31
R2_45,K-C,Kaolinite,White Clover,41,07/12/2020,64.25,3018.63,52.7,2801.94,11.56,216.68,-5.65,-32.47,1,53.21
R2_46,M-NL,Montmorillonite,No Litter,41,07/12/2020,14.77,203.76,0,0.01,14.76,203.75,-0.01,-1.53,0,0
R2_47,M-NL,Montmorillonite,No Litter,41,07/12/2020,15.07,203.45,0,-0.01,15.07,197.85,0.3,-7.43,0,0
R2_48,M-NL,Montmorillonite,No Litter,41,07/12/2020,14.38,204.77,0,0,14.38,204.76,-0.4,-0.52,0,0
R2_49,M-NL,Montmorillonite,No Litter,41,07/12/2020,15.31,206.87,0,-0.02,15.31,206.88,0.54,15.15,0,0
R2_50,M-NL,Montmorillonite,No Litter,41,07/12/2020,14.34,180.59,0,0.01,14.34,180.57,-0.43,-11.15,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,41,07/12/2020,44.16,1658.67,32.86,1374.04,11.3,284.63,-3.47,79.34,0.6,25.03
R2_52,M-W,Montmorillonite,Winter Wheat,41,07/12/2020,47.5,1749.47,37.05,1460.8,10.45,288.67,-4.33,83.39,0.68,26.63
R2_53,M-W,Montmorillonite,Winter Wheat,41,07/12/2020,44.62,1659.72,33.55,1366.23,11.06,293.49,-3.71,88.21,0.61,24.93
R2_54,M-W,Montmorillonite,Winter Wheat,41,07/12/2020,47.15,1790.9,36.47,1501.32,10.68,289.59,-4.09,84.3,0.66,27.33
R2_55,M-W,Montmorillonite,Winter Wheat,41,07/12/2020,41.55,1570.07,31.13,1291.84,10.41,278.23,-4.36,72.95,0.56,23.45
R2_56,M-C,Montmorillonite,White Clover,41,07/12/2020,76.73,2758.11,65.88,2511.85,10.85,246.27,-3.92,40.98,1.25,47.88
R2_57,M-C,Montmorillonite,White Clover,41,07/12/2020,69.29,2781.45,59.89,2585.19,9.4,196.26,-5.38,-9.02,1.14,49.29
R2_58,M-C,Montmorillonite,White Clover,41,07/12/2020,72.78,2864.79,62.64,2657.85,10.14,206.94,-4.63,1.66,1.19,50.58
R2_59,M-C,Montmorillonite,White Clover,41,07/12/2020,75.83,2657.47,66.1,2430.68,9.73,226.79,-5.04,21.51,1.26,46.17
R2_60,M-C,Montmorillonite,White Clover,41,07/12/2020,72.08,2573.84,63.76,2379.71,8.32,194.13,-6.45,-11.15,1.22,45.38
R2_1,C-NL,Unamended,No Litter,45,11/12/2020,24.05,332.73,-0.04,-0.04,24.09,332.78,0.65,12.83,0,0
R2_2,C-NL,Unamended,No Litter,45,11/12/2020,24.27,329.92,0.15,0.14,24.13,329.79,0.68,9.85,0,0
R2_3,C-NL,Unamended,No Litter,45,11/12/2020,23.36,315.22,-0.03,-0.03,23.4,315.26,-0.05,-4.69,0,0
R2_4,C-NL,Unamended,No Litter,45,11/12/2020,23.01,311.98,-0.04,-0.03,23.04,312.01,-0.4,-7.93,0,0
R2_5,C-NL,Unamended,No Litter,45,11/12/2020,22.52,309.86,-0.03,-0.02,22.56,309.88,-0.88,-10.07,0,0
R2_6,C-W,Unamended,Winter Wheat,45,11/12/2020,141.59,2467.94,130.18,2093.42,11.42,374.53,-12.02,54.58,2.37,38.13
R2_7,C-W,Unamended,Winter Wheat,45,11/12/2020,153.97,2644.69,148.77,2278.85,5.2,365.85,-18.24,45.9,2.7,41.36
R2_8,C-W,Unamended,Winter Wheat,45,11/12/2020,96.61,2259.41,79.64,1859.18,16.97,400.23,-6.47,80.29,1.45,33.77
R2_9,C-W,Unamended,Winter Wheat,45,11/12/2020,112.25,2360.06,99.33,1976.51,12.93,383.56,-10.51,63.61,1.81,35.94
R2_10,C-W,Unamended,Winter Wheat,45,11/12/2020,106.23,2251.61,93.46,1877.59,12.77,374.02,-10.68,54.07,1.7,34.16
R2_11,C-C,Unamended,White Clover,45,11/12/2020,93.05,3389.29,74.25,3064.89,18.81,324.4,-4.64,4.46,1.41,58.41
R2_12,C-C,Unamended,White Clover,45,11/12/2020,91.72,3338.57,73.11,3018.87,18.61,319.7,-4.83,-0.25,1.39,57.44
R2_13,C-C,Unamended,White Clover,45,11/12/2020,80.34,3268.86,64.23,2976.45,16.1,292.41,-7.34,-27.54,1.22,56.57
R2_14,C-C,Unamended,White Clover,45,11/12/2020,76.17,3228.82,59.54,2937.89,16.63,290.93,-6.81,-29.01,1.13,55.99
R2_15,C-C,Unamended,White Clover,45,11/12/2020,74.32,3141.85,58.6,2860.75,15.72,281.1,-7.73,-38.85,1.12,54.53
R2_16,G-NL,Goethite,No Litter,45,11/12/2020,18.26,226.44,0,0.01,18.26,226.43,-0.2,-3.32,0,0
R2_17,G-NL,Goethite,No Litter,45,11/12/2020,18.52,232.51,0,0,18.52,232.51,0.05,2.76,0,0
R2_18,G-NL,Goethite,No Litter,45,11/12/2020,19.04,239.94,0,0,19.04,239.95,0.57,10.2,0,0
R2_19,G-NL,Goethite,No Litter,45,11/12/2020,18.11,221.39,0,0,18.11,221.39,-0.36,-8.35,0,0
R2_20,G-NL,Goethite,No Litter,45,11/12/2020,18.4,228.45,0,-0.01,18.4,228.46,-0.06,-1.29,0,0
R2_21,G-W,Goethite,Winter Wheat,45,11/12/2020,97.91,2181.7,84.88,1832.91,13.03,348.79,-5.43,119.04,1.55,33.53
R2_22,G-W,Goethite,Winter Wheat,45,11/12/2020,94.02,2253.33,80.73,1920.84,13.29,332.49,-5.17,102.74,1.47,34.93
R2_23,G-W,Goethite,Winter Wheat,45,11/12/2020,90.89,2141.95,77.59,1804.01,13.3,337.94,-5.17,108.19,1.41,32.78
R2_24,G-W,Goethite,Winter Wheat,45,11/12/2020,96.28,2143.86,84.49,1809.57,11.79,334.29,-6.68,104.54,1.54,33.01
R2_25,G-W,Goethite,Winter Wheat,45,11/12/2020,88.14,2147.68,76.01,1807.16,12.13,340.51,-6.33,110.77,1.38,32.84
R2_26,G-C,Goethite,White Clover,45,11/12/2020,81.25,3203.75,66.05,2947.58,15.2,256.18,-3.27,26.43,1.25,55.99
R2_27,G-C,Goethite,White Clover,45,11/12/2020,83.55,3193.76,68.2,2935.64,15.35,258.12,-3.12,28.37,1.3,55.89
R2_28,G-C,Goethite,White Clover,45,11/12/2020,76.75,3146.21,61.93,2888.1,14.82,258.11,-3.64,28.36,1.18,54.92
R2_29,G-C,Goethite,White Clover,45,11/12/2020,84.49,3079.01,71,2848.84,13.49,230.18,-4.98,0.43,1.35,54.28
R2_30,G-C,Goethite,White Clover,45,11/12/2020,79.29,2899.7,66.66,2683.68,12.62,216.02,-5.84,-13.73,1.27,51.12
R2_31,K-NL,Kaolinite,No Litter,45,11/12/2020,20.44,272.97,0,-0.01,20.44,272.98,0.47,3.85,0,0
R2_32,K-NL,Kaolinite,No Litter,45,11/12/2020,20.54,274.39,0.01,-0.01,20.53,274.4,0.56,5.27,0,0
R2_33,K-NL,Kaolinite,No Litter,45,11/12/2020,19.89,267.06,0,0.01,19.89,267.06,-0.08,-2.07,0,0
R2_34,K-NL,Kaolinite,No Litter,45,11/12/2020,19.55,269.48,0,0.01,19.55,269.46,-0.42,0.34,0,0
R2_35,K-NL,Kaolinite,No Litter,45,11/12/2020,19.44,261.72,0,-0.01,19.45,261.73,-0.52,-7.4,0,0
R2_36,K-W,Kaolinite,Winter Wheat,45,11/12/2020,131.36,2365.4,124.38,2012.12,6.98,353.28,-13,84.16,2.26,36.56
R2_37,K-W,Kaolinite,Winter Wheat,45,11/12/2020,95.3,2215.29,81.93,1867.76,13.37,347.53,-6.6,78.4,1.49,33.93
R2_38,K-W,Kaolinite,Winter Wheat,45,11/12/2020,106.4,2481.88,97.35,2161.88,9.05,320,-10.93,50.88,1.77,39.32
R2_39,K-W,Kaolinite,Winter Wheat,45,11/12/2020,88.38,2174.16,76.48,1840.14,11.89,334.02,-8.08,64.9,1.39,33.53
R2_40,K-W,Kaolinite,Winter Wheat,45,11/12/2020,98.14,2182.72,86.39,1840.78,11.76,341.94,-8.22,72.81,1.57,33.44
R2_41,K-C,Kaolinite,White Clover,45,11/12/2020,87.59,3255.25,70.96,2980.53,16.63,274.72,-3.34,5.6,1.35,56.72
R2_42,K-C,Kaolinite,White Clover,45,11/12/2020,77.82,3290.45,61.03,3014.78,16.8,275.67,-3.18,6.54,1.16,57.41
R2_43,K-C,Kaolinite,White Clover,45,11/12/2020,78.62,3193.41,63.32,2935.51,15.29,257.9,-4.68,-11.22,1.21,56
R2_44,K-C,Kaolinite,White Clover,45,11/12/2020,83.91,3112.55,69.65,2867.63,14.26,244.91,-5.71,-24.21,1.33,54.64
R2_45,K-C,Kaolinite,White Clover,45,11/12/2020,70.93,3089.56,57.39,2859.34,13.54,230.22,-6.43,-38.9,1.09,54.3
R2_46,M-NL,Montmorillonite,No Litter,45,11/12/2020,16.84,220.6,0,0.01,16.84,220.59,-0.12,-1.65,0,0
R2_47,M-NL,Montmorillonite,No Litter,45,11/12/2020,17.1,220.55,0,-0.01,17.1,214.95,0.15,-7.28,0,0
R2_48,M-NL,Montmorillonite,No Litter,45,11/12/2020,17.03,221.8,0,0.01,17.03,221.79,0.07,-0.44,0,0
R2_49,M-NL,Montmorillonite,No Litter,45,11/12/2020,17.57,224.44,0,-0.02,17.57,224.46,0.62,15.77,0,0
R2_50,M-NL,Montmorillonite,No Litter,45,11/12/2020,16.23,196.81,0,0.01,16.23,196.8,-0.73,-11.88,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,45,11/12/2020,49.05,1707.72,37.86,1411.91,11.18,295.81,-5.77,73.58,0.69,25.72
R2_52,M-W,Montmorillonite,Winter Wheat,45,11/12/2020,53.59,1803.06,42.46,1503.26,11.13,299.8,-5.82,77.57,0.77,27.4
R2_53,M-W,Montmorillonite,Winter Wheat,45,11/12/2020,51.16,1710.89,40.38,1406.6,10.79,304.28,-6.17,82.05,0.74,25.66
R2_54,M-W,Montmorillonite,Winter Wheat,45,11/12/2020,51.84,1842.75,41.33,1542.64,10.52,300.1,-6.44,77.86,0.75,28.08
R2_55,M-W,Montmorillonite,Winter Wheat,45,11/12/2020,46.42,1616.48,35.48,1327.31,10.94,289.17,-6.01,66.93,0.64,24.09
R2_56,M-C,Montmorillonite,White Clover,45,11/12/2020,85.81,2843.92,72.52,2584.36,13.29,259.56,-3.66,37.32,1.38,49.26
R2_57,M-C,Montmorillonite,White Clover,45,11/12/2020,76.84,2858.3,64.39,2649.58,12.46,208.72,-4.5,-13.52,1.23,50.52
R2_58,M-C,Montmorillonite,White Clover,45,11/12/2020,76.95,2941.74,64.2,2722.05,12.75,219.69,-4.2,-2.54,1.22,51.8
R2_59,M-C,Montmorillonite,White Clover,45,11/12/2020,83.19,2740.66,72.15,2502.84,11.03,237.82,-5.92,15.59,1.37,47.54
R2_60,M-C,Montmorillonite,White Clover,45,11/12/2020,78.51,2652.35,68.59,2448.3,9.92,204.05,-7.04,-18.19,1.31,46.69
R2_1,C-NL,Unamended,No Litter,49,15/12/2020,24.97,357.7,0,-0.04,24.97,357.75,1.01,13.84,0,0
R2_2,C-NL,Unamended,No Litter,49,15/12/2020,24.38,354.31,0,0.14,24.38,354.17,0.42,10.27,0,0
R2_3,C-NL,Unamended,No Litter,49,15/12/2020,23.82,339.04,0,-0.03,23.82,339.07,-0.14,-4.83,0,0
R2_4,C-NL,Unamended,No Litter,49,15/12/2020,23.59,335.57,0,-0.03,23.59,335.6,-0.37,-8.3,0,0
R2_5,C-NL,Unamended,No Litter,49,15/12/2020,23.05,332.9,0,-0.02,23.05,332.92,-0.91,-10.98,0,0
R2_6,C-W,Unamended,Winter Wheat,49,15/12/2020,144.47,2612.41,134.07,2227.48,10.4,384.92,-13.56,41.02,2.44,40.57
R2_7,C-W,Unamended,Winter Wheat,49,15/12/2020,167.42,2812.11,164.79,2443.63,2.63,368.48,-21.33,24.58,2.99,44.35
R2_8,C-W,Unamended,Winter Wheat,49,15/12/2020,106.77,2366.18,89.98,1949.16,16.78,417.02,-7.18,73.11,1.63,35.4
R2_9,C-W,Unamended,Winter Wheat,49,15/12/2020,117.29,2477.36,104.59,2081.1,12.71,396.26,-11.26,52.36,1.9,37.84
R2_10,C-W,Unamended,Winter Wheat,49,15/12/2020,113.14,2364.75,100.12,1977.71,13.03,387.04,-10.93,43.14,1.82,35.98
R2_11,C-C,Unamended,White Clover,49,15/12/2020,95,3484.29,75.09,3139.99,19.9,344.3,-4.06,0.4,1.43,59.85
R2_12,C-C,Unamended,White Clover,49,15/12/2020,92.93,3431.5,72.43,3091.3,20.5,340.2,-3.46,-3.71,1.38,58.82
R2_13,C-C,Unamended,White Clover,49,15/12/2020,84.14,3353,66.31,3042.76,17.83,310.23,-6.13,-33.67,1.26,57.83
R2_14,C-C,Unamended,White Clover,49,15/12/2020,76.28,3305.1,58.36,2996.25,17.92,308.85,-6.04,-35.05,1.11,57.1
R2_15,C-C,Unamended,White Clover,49,15/12/2020,72.39,3214.24,56.73,2917.48,15.66,296.75,-8.31,-47.15,1.08,55.61
R2_16,G-NL,Goethite,No Litter,49,15/12/2020,19.29,245.72,0,0.01,19.28,245.71,-0.1,-3.42,0,0
R2_17,G-NL,Goethite,No Litter,49,15/12/2020,19.61,252.12,0,0.01,19.6,252.11,0.22,2.98,0,0
R2_18,G-NL,Goethite,No Litter,49,15/12/2020,19.96,259.91,0,0,19.96,259.91,0.58,10.78,0,0
R2_19,G-NL,Goethite,No Litter,49,15/12/2020,18.95,240.33,0,-0.01,18.95,240.34,-0.44,-8.79,0,0
R2_20,G-NL,Goethite,No Litter,49,15/12/2020,19.13,247.58,0,-0.01,19.13,247.58,-0.26,-1.55,0,0
R2_21,G-W,Goethite,Winter Wheat,49,15/12/2020,109.76,2291.46,96.95,1929.86,12.81,361.6,-6.58,112.47,1.77,35.3
R2_22,G-W,Goethite,Winter Wheat,49,15/12/2020,101.27,2354.6,87.87,2008.71,13.39,345.88,-5.99,96.75,1.6,36.53
R2_23,G-W,Goethite,Winter Wheat,49,15/12/2020,99.25,2241.19,85.87,1889.88,13.37,351.31,-6.01,102.18,1.56,34.34
R2_24,G-W,Goethite,Winter Wheat,49,15/12/2020,109.81,2253.67,98.36,1907.93,11.45,345.74,-7.94,96.61,1.79,34.8
R2_25,G-W,Goethite,Winter Wheat,49,15/12/2020,103.31,2250.99,92.34,1899.5,10.97,351.49,-8.41,102.35,1.68,34.52
R2_26,G-C,Goethite,White Clover,49,15/12/2020,84.22,3287.97,66.92,3014.49,17.3,273.48,-2.08,24.35,1.27,57.26
R2_27,G-C,Goethite,White Clover,49,15/12/2020,83.98,3277.74,67.52,3003.16,16.46,274.58,-2.93,25.45,1.29,57.17
R2_28,G-C,Goethite,White Clover,49,15/12/2020,80.86,3227.07,64.42,2952.52,16.44,274.55,-2.94,25.42,1.22,56.14
R2_29,G-C,Goethite,White Clover,49,15/12/2020,83.7,3162.72,69.16,2918,14.54,244.72,-4.85,-4.41,1.32,55.6
R2_30,G-C,Goethite,White Clover,49,15/12/2020,74.74,2974.44,61.54,2745.22,13.2,229.22,-6.19,-19.91,1.17,52.29
R2_31,K-NL,Kaolinite,No Litter,49,15/12/2020,20.81,293.78,0,-0.01,20.81,293.79,0.52,4.37,0,0
R2_32,K-NL,Kaolinite,No Litter,49,15/12/2020,21.01,295.4,0,-0.01,21.01,295.4,0.71,5.99,0,0
R2_33,K-NL,Kaolinite,No Litter,49,15/12/2020,20.71,287.77,0,0,20.71,287.77,0.42,-1.65,0,0
R2_34,K-NL,Kaolinite,No Litter,49,15/12/2020,19.86,289.34,0,0.01,19.86,289.32,-0.43,-0.1,0,0
R2_35,K-NL,Kaolinite,No Litter,49,15/12/2020,19.08,280.8,0,-0.01,19.08,280.81,-1.21,-8.61,0,0
R2_36,K-W,Kaolinite,Winter Wheat,49,15/12/2020,146.13,2511.53,140.58,2152.7,5.54,358.83,-14.75,69.41,2.55,39.11
R2_37,K-W,Kaolinite,Winter Wheat,49,15/12/2020,103.3,2318.59,91.32,1959.09,11.98,359.51,-8.31,70.09,1.66,35.59
R2_38,K-W,Kaolinite,Winter Wheat,49,15/12/2020,104.7,2586.58,94.35,2256.23,10.35,330.35,-9.94,40.93,1.72,41.04
R2_39,K-W,Kaolinite,Winter Wheat,49,15/12/2020,93.69,2267.86,82.93,1923.07,10.76,344.78,-9.53,55.36,1.51,35.04
R2_40,K-W,Kaolinite,Winter Wheat,49,15/12/2020,104.94,2287.66,94.45,1935.23,10.49,352.43,-9.8,63.01,1.72,35.15
R2_41,K-C,Kaolinite,White Clover,49,15/12/2020,85.54,3340.79,68.63,3049.16,16.91,291.63,-3.39,2.21,1.31,58.02
R2_42,K-C,Kaolinite,White Clover,49,15/12/2020,73.25,3363.7,57.23,3072.01,16.02,291.68,-4.28,2.26,1.09,58.5
R2_43,K-C,Kaolinite,White Clover,49,15/12/2020,75.88,3269.29,60.38,2995.89,15.5,273.4,-4.79,-16.02,1.15,57.15
R2_44,K-C,Kaolinite,White Clover,49,15/12/2020,80.97,3193.51,66.49,2934.12,14.48,259.39,-5.81,-30.02,1.27,55.91
R2_45,K-C,Kaolinite,White Clover,49,15/12/2020,68.49,3158.04,54.96,2914.29,13.53,243.75,-6.77,-45.67,1.04,55.34
R2_46,M-NL,Montmorillonite,No Litter,49,15/12/2020,16.84,237.44,0,0.01,16.84,237.43,-0.63,-2.27,0,0
R2_47,M-NL,Montmorillonite,No Litter,49,15/12/2020,17.63,238.18,0,-0.01,17.62,232.58,0.16,-7.12,0,0
R2_48,M-NL,Montmorillonite,No Litter,49,15/12/2020,17.6,239.39,0,0.01,17.6,239.39,0.13,-0.31,0,0
R2_49,M-NL,Montmorillonite,No Litter,49,15/12/2020,18.22,242.66,0,-0.02,18.23,242.68,0.76,16.54,0,0
R2_50,M-NL,Montmorillonite,No Litter,49,15/12/2020,17.04,213.86,0,0.01,17.05,213.85,-0.42,-12.3,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,49,15/12/2020,50.6,1758.32,40.17,1452.07,10.44,306.25,-7.03,66.55,0.73,26.46
R2_52,M-W,Montmorillonite,Winter Wheat,49,15/12/2020,53.91,1856.97,43.33,1546.59,10.58,310.38,-6.89,70.68,0.79,28.19
R2_53,M-W,Montmorillonite,Winter Wheat,49,15/12/2020,51.6,1762.49,41.42,1448.03,10.18,314.46,-7.29,74.76,0.76,26.42
R2_54,M-W,Montmorillonite,Winter Wheat,49,15/12/2020,50.93,1893.67,41.37,1584.02,9.55,309.65,-7.91,69.95,0.75,28.83
R2_55,M-W,Montmorillonite,Winter Wheat,49,15/12/2020,46.69,1663.18,36.02,1363.33,10.67,299.84,-6.79,60.14,0.65,24.75
R2_56,M-C,Montmorillonite,White Clover,49,15/12/2020,80.28,2924.2,66.28,2650.65,13.99,273.55,-3.47,33.85,1.26,50.52
R2_57,M-C,Montmorillonite,White Clover,49,15/12/2020,74.81,2933.11,61.49,2711.07,13.32,222.04,-4.14,-17.66,1.17,51.69
R2_58,M-C,Montmorillonite,White Clover,49,15/12/2020,73.05,3014.79,59.88,2781.92,13.17,232.86,-4.3,-6.84,1.14,52.94
R2_59,M-C,Montmorillonite,White Clover,49,15/12/2020,80.28,2820.94,68.75,2571.58,11.53,249.36,-5.93,9.65,1.31,48.84
R2_60,M-C,Montmorillonite,White Clover,49,15/12/2020,74.72,2727.07,64.16,2512.46,10.56,214.61,-6.9,-25.09,1.22,47.91
R2_1,C-NL,Unamended,No Litter,56,22/12/2020,40.93,398.64,0,-0.04,40.93,398.68,1.7,15.54,0,0
R2_2,C-NL,Unamended,No Litter,56,22/12/2020,39.63,393.94,0,0.13,39.63,393.81,0.4,10.67,0,0
R2_3,C-NL,Unamended,No Litter,56,22/12/2020,38.58,377.62,0,-0.03,38.58,377.65,-0.66,-5.49,0,0
R2_4,C-NL,Unamended,No Litter,56,22/12/2020,38.97,374.54,0,-0.03,38.97,374.58,-0.26,-8.56,0,0
R2_5,C-NL,Unamended,No Litter,56,22/12/2020,38.06,370.97,0,-0.02,38.06,370.99,-1.17,-12.15,0,0
R2_6,C-W,Unamended,Winter Wheat,56,22/12/2020,226.19,2838.6,209.99,2437.47,16.2,401.12,-23.04,17.98,3.82,44.4
R2_7,C-W,Unamended,Winter Wheat,56,22/12/2020,251.62,3063.74,243.76,2687.4,7.86,376.34,-31.38,-6.8,4.42,48.77
R2_8,C-W,Unamended,Winter Wheat,56,22/12/2020,171.95,2538.12,148.98,2098.14,22.97,439.98,-16.27,56.84,2.71,38.11
R2_9,C-W,Unamended,Winter Wheat,56,22/12/2020,186.78,2664.14,168.15,2249.25,18.64,414.9,-20.6,31.76,3.06,40.9
R2_10,C-W,Unamended,Winter Wheat,56,22/12/2020,179.6,2544.35,163.1,2140.81,16.5,403.54,-22.74,20.4,2.97,38.94
R2_11,C-C,Unamended,White Clover,56,22/12/2020,142.68,3626.97,112.22,3252.21,30.46,374.76,-8.77,-8.38,2.14,61.98
R2_12,C-C,Unamended,White Clover,56,22/12/2020,139.34,3570.84,108.83,3200.13,30.5,370.7,-8.73,-12.44,2.07,60.89
R2_13,C-C,Unamended,White Clover,56,22/12/2020,124.42,3477.41,97.53,3140.29,26.89,337.12,-12.35,-46.02,1.85,59.69
R2_14,C-C,Unamended,White Clover,56,22/12/2020,115.43,3420.53,88.11,3084.37,27.31,336.16,-11.92,-46.98,1.68,58.78
R2_15,C-C,Unamended,White Clover,56,22/12/2020,110.04,3324.28,85.13,3002.61,24.91,321.67,-14.32,-61.47,1.62,57.23
R2_16,G-NL,Goethite,No Litter,56,22/12/2020,31.49,277.21,0,0.01,31.48,277.2,-0.37,-3.79,0,0
R2_17,G-NL,Goethite,No Litter,56,22/12/2020,31.98,284.1,0,0.01,31.98,284.1,0.13,3.11,0,0
R2_18,G-NL,Goethite,No Litter,56,22/12/2020,33.13,293.03,0,-0.01,33.13,293.04,1.27,12.05,0,0
R2_19,G-NL,Goethite,No Litter,56,22/12/2020,31.14,271.47,0,-0.01,31.14,271.48,-0.72,-9.51,0,0
R2_20,G-NL,Goethite,No Litter,56,22/12/2020,31.54,279.11,0,-0.01,31.54,279.12,-0.32,-1.87,0,0
R2_21,G-W,Goethite,Winter Wheat,56,22/12/2020,177.64,2469.1,160.34,2090.2,17.3,378.9,-14.55,97.92,2.93,38.23
R2_22,G-W,Goethite,Winter Wheat,56,22/12/2020,168.56,2523.16,149.45,2158.17,19.11,364.99,-12.75,84,2.72,39.25
R2_23,G-W,Goethite,Winter Wheat,56,22/12/2020,167.51,2408.7,148.29,2038.18,19.21,370.53,-12.64,89.54,2.69,37.04
R2_24,G-W,Goethite,Winter Wheat,56,22/12/2020,204.46,2458.12,194.16,2102.08,10.3,356.04,-21.55,75.05,3.54,38.34
R2_25,G-W,Goethite,Winter Wheat,56,22/12/2020,189.4,2440.38,179.4,2078.91,9.99,361.48,-21.86,80.49,3.26,37.78
R2_26,G-C,Goethite,White Clover,56,22/12/2020,131.02,3418.99,106.2,3120.69,24.82,298.3,-7.03,17.31,2.02,59.28
R2_27,G-C,Goethite,White Clover,56,22/12/2020,132.05,3409.79,97.75,3100.91,34.3,308.88,2.45,27.9,1.86,59.03
R2_28,G-C,Goethite,White Clover,56,22/12/2020,128.44,3355.51,94.34,3046.86,34.1,308.65,2.25,27.66,1.79,57.94
R2_29,G-C,Goethite,White Clover,56,22/12/2020,128.79,3291.5,96.95,3014.95,31.84,276.56,-0.02,-4.43,1.85,57.44
R2_30,G-C,Goethite,White Clover,56,22/12/2020,115.45,3089.89,86.45,2831.67,29,258.22,-2.86,-22.77,1.65,53.94
R2_31,K-NL,Kaolinite,No Litter,56,22/12/2020,33.77,327.55,0,-0.01,33.77,327.56,0.36,4.74,0,0
R2_32,K-NL,Kaolinite,No Litter,56,22/12/2020,33.97,329.37,0,0,33.97,329.37,0.56,6.55,0,0
R2_33,K-NL,Kaolinite,No Litter,56,22/12/2020,33.79,321.56,0,0,33.79,321.56,0.38,-1.27,0,0
R2_34,K-NL,Kaolinite,No Litter,56,22/12/2020,33.18,322.51,0,0.01,33.17,322.5,-0.23,-0.33,0,0
R2_35,K-NL,Kaolinite,No Litter,56,22/12/2020,32.34,313.14,0,-0.01,32.34,313.14,-1.07,-9.68,0,0
R2_36,K-W,Kaolinite,Winter Wheat,56,22/12/2020,244.79,2756.31,219.7,2372.4,25.09,383.91,-8.32,61.09,3.99,43.1
R2_37,K-W,Kaolinite,Winter Wheat,56,22/12/2020,169.41,2488,140.7,2099.79,28.7,388.21,-4.7,65.38,2.56,38.15
R2_38,K-W,Kaolinite,Winter Wheat,56,22/12/2020,158.68,2745.27,130.65,2386.88,28.03,358.38,-5.37,35.56,2.38,43.42
R2_39,K-W,Kaolinite,Winter Wheat,56,22/12/2020,163.89,2431.75,135.78,2058.85,28.11,372.89,-5.3,50.07,2.47,37.52
R2_40,K-W,Kaolinite,Winter Wheat,56,22/12/2020,175.05,2462.71,147.89,2083.13,27.15,379.59,-6.25,56.76,2.69,37.84
R2_41,K-C,Kaolinite,White Clover,56,22/12/2020,128.06,3468.85,92.16,3141.32,35.91,327.53,2.5,4.71,1.75,59.78
R2_42,K-C,Kaolinite,White Clover,56,22/12/2020,111.49,3475.18,78.22,3150.23,33.27,324.95,-0.14,2.12,1.49,59.99
R2_43,K-C,Kaolinite,White Clover,56,22/12/2020,116.14,3385.43,83.03,3078.92,33.12,306.52,-0.29,-16.31,1.58,58.73
R2_44,K-C,Kaolinite,White Clover,56,22/12/2020,125.81,3319.32,92.37,3026.49,33.44,292.83,0.03,-29.99,1.76,57.67
R2_45,K-C,Kaolinite,White Clover,56,22/12/2020,103.34,3261.39,75.03,2989.32,28.32,272.07,-5.09,-50.76,1.42,56.77
R2_46,M-NL,Montmorillonite,No Litter,56,22/12/2020,27.76,265.2,0,0.01,27.76,265.19,-0.63,-2.91,0,0
R2_47,M-NL,Montmorillonite,No Litter,56,22/12/2020,28.68,266.86,0,-0.01,28.68,261.26,0.29,-6.84,0,0
R2_48,M-NL,Montmorillonite,No Litter,56,22/12/2020,28.6,267.99,0,0.01,28.6,267.99,0.21,-0.11,0,0
R2_49,M-NL,Montmorillonite,No Litter,56,22/12/2020,29.25,271.91,0,-0.02,29.25,271.93,0.86,17.39,0,0
R2_50,M-NL,Montmorillonite,No Litter,56,22/12/2020,27.67,241.53,0,0.01,27.67,241.52,-0.72,-13.02,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,56,22/12/2020,79.03,1837.35,58.08,1510.16,20.94,327.19,-7.45,59.1,1.06,27.51
R2_52,M-W,Montmorillonite,Winter Wheat,56,22/12/2020,86.99,1943.96,65.14,1611.73,21.85,332.23,-6.55,64.13,1.19,29.38
R2_53,M-W,Montmorillonite,Winter Wheat,56,22/12/2020,84.43,1846.92,63.93,1511.96,20.5,334.96,-7.89,66.87,1.17,27.58
R2_54,M-W,Montmorillonite,Winter Wheat,56,22/12/2020,86.4,1980.08,65.13,1649.14,21.28,330.93,-7.12,62.84,1.19,30.02
