index,predicted_copy_number
ASV12086,1.740429323
ASV12087,2.342322053
ASV12088,1.592378723
ASV12089,3.122301849
ASV12090,1.651880785
ASV12091,2.488620752
ASV12092,1.723041477
ASV12093,1.540509899
ASV12094,1.740239155
ASV12095,1.92885784
ASV12096,1.698106196
ASV12097,2.107547184
ASV12098,2.207897768
ASV12099,1.841256507
ASV12100,2.19828339
ASV12101,2.648157083
ASV12102,3.706407067
ASV12103,1.759698265
ASV12104,3.199895508
ASV12105,2.02357934
ASV12106,2.25461173
ASV12107,2.370742645
ASV12108,1.525248549
ASV12109,1.623646571
ASV12110,1.859757033
ASV12111,1.961582623
ASV12112,1.44815338
ASV12113,2.491305612
ASV12114,1.3180377
ASV12115,1.63469149
ASV12116,1.980790099
ASV12117,2.078072497
ASV12118,2.94215565
ASV12119,2.012228623
ASV12120,1.507139483
ASV12121,4.20020068
ASV12122,2.891268478
ASV12123,3.373246732
ASV12124,2.51632641
ASV12125,2.619114747
ASV12126,3.073347257
ASV12127,2.281103783
ASV12128,2.810286185
ASV12129,3.588551791
ASV12130,1.330455504
ASV12131,2.234537711
ASV12132,2.337724495
ASV12133,2.006649839
ASV12134,1.609062989
ASV12135,1.530507564
ASV12136,3.372568913
ASV12137,1.532581823
ASV12138,5.377767653
ASV12139,1.623734309
ASV12140,2.913373617
ASV12141,1.854943576
ASV12142,1.714088542
ASV12143,1.949652647
ASV12144,2.780199296
ASV12145,2.553143746
ASV12146,1.460458792
ASV12147,1.914376547
ASV12148,1.633200614
ASV12149,3.708640676
ASV12150,1.765132882
ASV12151,2.112112628
ASV12152,2.295369651
ASV12153,1.434765513
ASV12154,2.287764464
ASV12155,2.510358403
ASV12156,2.509540966
ASV12157,1.528720154
ASV12158,2.616593374
ASV12159,3.785851516
ASV12160,2.924877667
ASV12161,2.934327534
ASV12162,2.605291431
ASV12163,1.323165044
ASV12164,3.233800803
ASV12165,1.863167377
ASV12166,2.227664968
ASV12167,2.669121908
ASV12168,2.057322164
ASV12169,2.165734724
ASV12170,1.600691053
ASV12171,1.944309178
ASV12172,1.603737083
ASV12173,4.04238636
ASV12174,1.964817265
ASV12175,1.455871313
ASV12176,3.882747241
ASV12177,1.842650073
ASV12178,2.790053419
ASV12179,2.166207601
ASV12180,4.261064516
ASV12181,2.66248729
ASV12182,1.501661266
ASV12183,3.976707237
ASV12184,1.391557252
ASV12185,2.447040412
ASV12186,2.324460411
ASV12187,1.911464751
ASV12188,2.645200707
ASV12189,3.255214163
ASV12190,2.190665428
ASV12191,4.050107536
ASV12192,2.335039594
ASV12193,0.989003433
ASV12194,2.239555473
ASV12195,3.15702681
ASV12196,1.945171521
ASV12197,2.625183688
ASV12198,2.12047983
ASV12199,1.840564117
ASV12200,2.480410424
ASV12201,2.196839812
ASV12202,5.224636623
ASV12203,2.147444935
ASV12204,2.202319411
ASV12205,3.406346058
ASV12206,2.509591901
ASV12207,2.402334628
ASV12208,4.109579924
ASV12209,3.441823447
ASV12210,1.396984558
ASV12211,1.62185948
ASV12212,2.570320619
ASV12213,3.002893205
ASV12214,1.793852223
ASV12215,1.718441919
ASV12216,3.391869988
ASV12217,1.937085931
ASV12218,2.315269295
ASV12219,5.412223493
ASV12220,1.903754387
ASV12221,4.261530917
ASV12222,2.268030205
ASV12223,2.894216412
ASV12224,1.513638301
ASV12225,1.884299071
ASV12226,3.167028551
ASV12227,2.753276619
ASV12228,2.0790956
ASV12229,2.015396635
ASV12230,3.698664242
ASV12231,2.154073074
ASV12232,3.064569491
ASV12233,3.181474392
ASV12234,2.212509479
ASV12235,2.583572504
ASV12236,3.233981062
ASV12237,1.772709614
ASV12238,4.929365904
ASV12239,1.713732641
ASV12240,2.175742055
ASV12241,2.245049843
ASV12242,1.872862416
ASV12243,2.059126239
ASV12244,3.328631402
ASV12245,1.631827253
ASV12246,1.352343419
ASV12247,2.023454723
ASV12248,2.867342217
ASV12249,1.727675563
ASV12250,2.790042833
ASV12251,1.555957559
ASV12252,2.526551477
ASV12253,2.336187208
ASV12254,2.770519283
ASV12255,1.901929838
ASV12256,1.864975105
ASV12257,2.714799417
ASV12258,3.226705035
ASV12259,3.440654767
ASV12260,2.082932539
ASV12261,2.512428569
ASV12262,2.57032439
ASV12263,2.357771378
ASV12264,1.260080033
ASV12265,2.057894505
ASV12266,1.792028685
ASV12267,3.249620397
ASV12268,1.927105779
ASV12269,2.616359351
ASV12270,1.794197565
ASV12271,1.582884346
ASV12272,1.546315092
ASV12273,1.706857559
ASV12274,1.714384281
ASV12275,1.875122327
ASV12276,1.862230069
ASV12277,1.411660788
ASV12278,1.182140377
ASV12279,2.005406238
ASV12280,2.786803742
ASV12281,1.642958486
ASV12282,1.688576989
ASV12283,1.9460758
ASV12284,2.083679835
ASV12285,3.133509826
ASV12286,1.926441521
ASV12287,1.748458222
ASV12288,2.113295956
ASV12289,3.535702097
ASV12290,1.844282804
ASV12291,2.298965658
ASV12292,2.396804205
ASV12293,1.336301925
ASV12294,3.046648541
ASV12295,2.187993678
ASV12296,1.981927925
ASV12297,3.134553748
ASV12298,2.245494123
ASV12299,2.746136685
ASV12300,2.503688946
ASV12301,2.302175982
ASV12302,1.601543556
ASV12303,3.728736924
ASV12304,2.689992656
ASV12305,1.528204181
ASV12306,2.892509161
ASV12307,2.757608714
ASV12308,3.396364735
ASV12309,2.216442604
ASV12310,2.750216514
ASV12311,1.898686257
ASV12312,2.031459031
ASV12313,2.205826277
ASV12314,1.913145835
ASV12315,1.971867346
ASV12316,2.897886997
ASV12317,1.50232483
ASV12318,2.209360883
ASV12319,2.081936694
ASV12320,2.548781922
ASV12321,2.165624826
ASV12322,1.687495288
ASV12323,1.779551109
ASV12324,2.126961798
ASV12325,2.245679667
ASV12326,1.521254118
ASV12327,1.753416414
ASV12328,1.970480591
ASV12329,3.402003118
ASV12330,1.822899342
ASV12331,2.310560257
ASV12332,2.757649785
ASV12333,1.226138426
ASV12334,1.851901786
ASV12335,1.873201662
ASV12336,2.339825987
ASV12337,2.834553356
ASV12338,1.696596046
ASV12339,3.152767769
ASV12340,2.635553195
ASV12341,3.322354073
ASV12342,3.151595193
ASV12343,5.768521381
ASV12344,1.74294133
ASV12345,2.039023179
ASV12346,1.991771375
ASV12347,1.810905121
ASV12348,4.374143909
ASV12349,2.984233104
ASV12350,3.258766519
ASV12351,1.37441919
ASV12352,1.65752714
ASV12353,4.062134723
ASV12354,1.846253961
ASV12355,3.133354367
ASV12356,1.538780005
ASV12357,1.517735301
ASV12358,2.400043855
ASV12359,2.185216683
ASV12360,2.575291708
ASV12361,2.076135622
ASV12362,2.248170277
ASV12363,2.073070994
ASV12364,2.966741218
ASV12365,1.784738497
ASV12366,1.312551976
ASV12367,2.304057377
ASV12368,1.341808124
ASV12369,1.834202645
ASV12370,1.908448734
ASV12371,2.571435561
ASV12372,2.567615753
ASV12373,1.928320602
ASV12374,3.480671158
ASV12375,3.155681794
ASV12376,3.270072703
ASV12377,2.251309149
ASV12378,3.334281097
ASV12379,2.782911646
ASV12380,2.492594094
ASV12381,1.474847335
ASV12382,2.653617458
ASV12383,2.036143837
ASV12384,2.213527446
ASV12385,1.821273163
ASV12386,1.249442256
ASV12387,1.595871582
ASV12388,1.612977103
ASV12389,1.637663312
ASV12390,3.750299279
ASV12391,2.326000181
ASV12392,3.161855238
ASV12393,2.284044324
ASV12394,3.662397114
ASV12395,1.962676651
ASV12396,3.781824196
ASV12397,2.211402873
ASV12398,1.953301414
ASV12399,1.629282164
ASV12400,4.601276064
ASV12401,1.650245281
ASV12402,3.710971187
ASV12403,2.709971982
ASV12404,1.248954229
ASV12405,1.947451623
ASV12406,1.707883051
ASV12407,2.10192144
ASV12408,1.498254324
ASV12409,3.732576003
ASV12410,2.740464696
ASV12411,1.874917211
ASV12412,2.917545701
ASV12413,4.806483329
ASV12414,2.386468751
ASV12415,2.098302153
ASV12416,4.525316848
ASV12417,2.018096042
ASV12418,2.528650112
ASV12419,3.112171252
ASV12420,6.5235445
ASV12421,1.667780229
ASV12422,1.34272695
ASV12423,1.58613888
ASV12424,2.673609295
ASV12425,4.342590881
ASV12426,2.027195699
ASV12427,1.347926754
ASV12428,4.138569809
ASV12429,2.913401096
ASV12430,2.002055716
ASV12431,1.599510939
ASV12432,2.420261863
ASV12433,2.431025994
ASV12434,1.397896854
ASV12435,1.59075897
ASV12436,3.342661197
ASV12437,2.166316291
ASV12438,1.264098237
ASV12439,1.69626841
ASV12440,2.4019947
ASV12441,1.651918671
ASV12442,1.827827808
ASV12443,3.268406439
ASV12444,1.114847308
ASV12445,5.672347685
ASV12446,3.687045161
ASV12447,2.717786196
ASV12448,3.489697874
ASV12449,1.803171713
ASV12450,1.967578076
ASV12451,2.340691022
ASV12452,1.823902369
ASV12453,2.392973862
ASV12454,2.428985168
ASV12455,1.918739373
ASV12456,2.98052672
ASV12457,2.868983376
ASV12458,2.537445771
ASV12459,1.668897796
ASV12460,2.80908706
ASV12461,2.907831132
ASV12462,1.79527186
ASV12463,1.335673699
ASV12464,2.239317394
ASV12465,2.318121286
ASV12466,1.555239182
ASV12467,1.060554109
ASV12468,1.674192912
ASV12469,2.225282604
ASV12470,3.37879741
ASV12471,2.998783339
ASV12472,2.607545681
ASV12473,2.960142349
ASV12474,2.213767457
ASV12475,2.316989289
ASV12476,3.025572596
ASV12477,2.554384291
ASV12478,1.698600295
ASV12479,1.401982937
ASV12480,2.338590609
ASV12481,2.040146816
ASV12482,4.344038561
ASV12483,3.146784422
ASV12484,1.342801928
ASV12485,3.994334466
ASV12486,2.270452002
ASV12487,1.774655858
ASV12488,1.709859286
ASV12489,3.021159133
ASV12490,1.493646448
ASV12491,2.199810024
ASV12492,2.718408815
ASV12493,1.823339462
ASV12494,2.467749118
ASV12495,2.344005733
ASV12496,2.243432248
ASV12497,1.979333908
ASV12498,2.084239931
ASV12499,2.970527274
ASV12500,1.584761976
ASV12501,1.818188056
ASV12502,1.181820191
ASV12503,1.873611415
ASV12504,1.647312609
ASV12505,1.80084384
ASV12506,2.786364783
ASV12507,3.075308914
ASV12508,2.569181842
ASV12509,1.41320618
ASV12510,3.612917762
ASV12511,1.290169
ASV12512,1.78372305
ASV12513,2.242829279
ASV12514,1.019379556
ASV12515,2.592428195
ASV12516,2.389808689
ASV12517,2.114222695
ASV12518,2.372889023
ASV12519,1.775705437
ASV12520,5.094990685
ASV12521,1.912055171
ASV12522,1.274289549
ASV12523,1.743123399
ASV12524,2.114802456
ASV12525,2.711466914
ASV12526,2.259740304
ASV12527,1.658606413
ASV12528,3.138140557
ASV12529,3.114857185
ASV12530,2.03021887
ASV12531,1.130145431
ASV12532,1.83186465
ASV12533,3.228460698
ASV12534,2.262064812
ASV12535,3.059370986
ASV12536,2.566332929
ASV12537,2.467293618
ASV12538,1.969420389
ASV12539,2.201638908
ASV12540,2.345715232
ASV12541,2.155727448
ASV12542,3.432931095
ASV12543,2.664404732
ASV12544,2.154613778
ASV12545,2.059794176
ASV12546,2.105210904
ASV12547,1.749797996
ASV12548,2.489586164
ASV12549,1.479217436
ASV12550,2.329478329
ASV12551,1.765801944
ASV12552,2.062782713
ASV12553,1.853636515
ASV12554,1.80352739
ASV12555,2.42005625
ASV12556,1.998319786
ASV12557,1.57813696
ASV12558,1.572281802
ASV12559,1.789490651
ASV12560,2.101711422
ASV12561,1.500709903
ASV12562,3.154173365
ASV12563,2.17248808
ASV12564,1.493084304
ASV12565,2.212994611
ASV12566,2.774610877
ASV12567,1.788207194
ASV12568,3.993741685
ASV12569,2.25250422
ASV12570,1.701210593
ASV12571,3.91092032
ASV12572,4.280579235
ASV12573,3.779472411
ASV12574,1.854934989
ASV12575,3.044384787
ASV12576,1.606317067
ASV12577,4.019862186
ASV12578,1.966359921
ASV12579,2.057551513
ASV12580,2.158737063
ASV12581,2.636515376
ASV12582,3.06560177
ASV12583,2.01544836
ASV12584,1.846722004
ASV12585,3.571656892
ASV12586,2.091823461
ASV12587,1.741356961
ASV12588,1.595091628
ASV12589,1.033912706
ASV12590,2.065681227
ASV12591,3.345604029
ASV12592,2.45212016
ASV12593,1.611816227
ASV12594,1.784902974
ASV12595,1.65316446
ASV12596,2.033152268
ASV12597,2.708770596
ASV12598,1.962701462
ASV12599,1.891532386
ASV12600,2.275820302
ASV12601,3.279884834
ASV12602,1.836459275
ASV12603,2.002729667
ASV12604,1.538061628
ASV12605,1.928513738
ASV12606,1.907636235
ASV12607,1.387989685
ASV12608,3.141911778
ASV12609,2.051311357
ASV12610,1.743634907
ASV12611,2.266100934
ASV12612,2.352733559
ASV12613,2.255147071
ASV12614,1.753998699
ASV12615,2.097474325
ASV12616,1.798479334
ASV12617,1.925505337
ASV12618,1.69274925
ASV12619,3.173469131
ASV12620,1.777862649
ASV12621,2.424198306
ASV12622,2.20277129
ASV12623,3.135078005
ASV12624,2.537727945
ASV12625,1.950764338
ASV12626,1.824771029
ASV12627,3.373705827
ASV12628,2.004507345
ASV12629,2.044509423
ASV12630,3.338281696
ASV12631,3.367210048
ASV12632,3.273939522
ASV12633,2.10441562
ASV12634,1.573441227
ASV12635,2.729814975
ASV12636,2.509397003
ASV12637,3.547023867
ASV12638,2.401999738
ASV12639,2.050775489
ASV12640,2.752332578
ASV12641,1.773854339
ASV12642,2.672137972
ASV12643,2.563983325
ASV12644,1.329885126
ASV12645,1.778198909
ASV12646,2.115715051
ASV12647,2.036526003
ASV12648,1.84617571
ASV12649,1.789356531
ASV12650,1.673723821
ASV12651,2.470056304
ASV12652,1.835278378
ASV12653,4.601383539
ASV12654,1.961691767
ASV12655,1.947353821
ASV12656,2.789667639
ASV12657,3.384744738
ASV12658,2.202797859
ASV12659,1.456022318
ASV12660,2.519904258
ASV12661,1.311336423
ASV12662,1.241276238
ASV12663,2.455918063
ASV12664,1.927380129
ASV12665,3.209833911
ASV12666,3.271475322
ASV12667,2.29875575
ASV12668,3.137007172
ASV12669,2.017915766
ASV12670,1.870477622
ASV12671,5.709246887
ASV12672,1.810568567
ASV12673,1.923217818
ASV12674,1.543988455
ASV12675,1.894498218
ASV12676,2.131517108
ASV12677,1.968524237
ASV12678,4.384086843
ASV12679,2.69826759
ASV12680,1.520495309
ASV12681,2.024937555
ASV12682,2.345875916
ASV12683,3.420273215
ASV12684,1.719554281
ASV12685,1.821382476
ASV12686,1.880034151
ASV12687,2.228402193
ASV12688,1.385609645
ASV12689,1.838894448
ASV12690,2.749338911
ASV12691,2.092236181
ASV12692,1.953714928
ASV12693,2.113896344
ASV12694,3.477665028
ASV12695,2.097991969
ASV12696,2.414708281
ASV12697,2.313303143
ASV12698,2.001602117
ASV12699,2.053701885
ASV12700,1.22816394
ASV12701,2.384162064
ASV12702,1.89405582
ASV12703,2.422448406
ASV12704,1.781474956
ASV12705,1.893215981
ASV12706,3.328398884
ASV12707,2.10532379
ASV12708,1.776825864
ASV12709,2.769341768
ASV12710,3.546376538
ASV12711,2.420350702
ASV12712,2.945822055
ASV12713,1.790373503
ASV12714,1.486974329
ASV12715,1.749969309
ASV12716,1.677475316
ASV12717,2.42830231
ASV12718,1.46918284
ASV12719,2.783054609
ASV12720,2.555288357
ASV12721,2.078486627
ASV12722,2.095897642
ASV12723,1.016637408
ASV12724,2.21303296
ASV12725,2.281543216
ASV12726,1.483962582
ASV12727,2.089030852
ASV12728,1.929902694
ASV12729,3.713229269
ASV12730,1.801929404
ASV12731,1.682389536
ASV12732,1.403271288
ASV12733,1.787532257
ASV12734,2.37451068
ASV12735,1.822237897
ASV12736,1.055841714
ASV12737,4.10924374
ASV12738,3.095902881
ASV12739,1.789042032
ASV12740,2.567762526
ASV12741,1.78809608
ASV12742,2.184229427
ASV12743,1.545883485
ASV12744,3.109214335
ASV12745,2.183908457
ASV12746,1.395688327
ASV12747,1.548749278
ASV12748,2.800316102
ASV12749,2.823657541
ASV12750,1.98402678
ASV12751,4.317923187
ASV12752,2.384086102
ASV12753,2.557233059
ASV12754,3.380699529
ASV12755,2.07242292
ASV12756,2.871863651
ASV12757,3.04563465
ASV12758,1.450029296
ASV12759,1.45930516
ASV12760,2.731582708
ASV12761,3.570544839
ASV12762,2.333675494
ASV12763,3.162380157
ASV12764,2.27776765
ASV12765,1.906815681
ASV12766,2.446776616
ASV12767,3.707833884
ASV12768,1.6338736
ASV12769,2.04552095
ASV12770,3.362196871
ASV12771,2.973046509
ASV12772,2.98598676
ASV12773,2.028537138
ASV12774,3.28649677
ASV12775,3.028933086
ASV12776,2.635243164
ASV12777,2.863074433
ASV12778,2.230090785
ASV12779,4.206031467
ASV12780,2.019075905
ASV12781,1.920932333
ASV12782,2.094690129
ASV12783,2.602246786
ASV12784,1.675116416
ASV12785,2.08449297
ASV12786,1.899628437
ASV12787,1.75398256
ASV12788,2.510347009
ASV12789,2.183782874
ASV12790,2.203869183
ASV12791,1.842651518
ASV12792,2.294153155
ASV12793,2.830738213
ASV12794,2.068708269
ASV12795,2.519294581
ASV12796,3.871511737
ASV12797,1.346234128
ASV12798,1.813085492
ASV12799,3.068671245
ASV12800,2.789646901
ASV12801,1.618554822
ASV12802,1.737201821
ASV12803,3.042757006
ASV12804,2.093501978
ASV12805,1.616696742
ASV12806,3.394324885
ASV12807,1.614428417
ASV12808,5.166331483
ASV12809,1.764828529
ASV12810,2.201379505
ASV12811,3.272370555
ASV12812,1.921952911
ASV12813,2.46441371
ASV12814,2.016800618
ASV12815,3.638313398
ASV12816,2.114226695
ASV12817,2.864557276
ASV12818,2.141512264
ASV12819,2.739764166
ASV12820,1.740186838
ASV12821,1.378511929
ASV12822,2.247961675
ASV12823,1.720345846
ASV12824,3.623895176
ASV12825,1.932790818
ASV12826,3.375946794
ASV12827,2.141603417
ASV12828,1.505438869
ASV12829,1.649597437
ASV12830,1.705948391
ASV12831,1.537192488
ASV12832,3.352149527
ASV12833,1.596604427
ASV12834,1.258404319
ASV12835,1.829896578
ASV12836,1.577583275
ASV12837,3.928634578
ASV12838,1.905263013
ASV12839,1.551426167
ASV12840,1.775707446
ASV12841,1.834777341
ASV12842,1.715407368
ASV12843,2.002985211
ASV12844,1.830907438
ASV12845,2.567814291
ASV12846,2.384603231
ASV12847,3.261667128
ASV12848,1.964595181
ASV12849,2.460982649
ASV12850,1.676078001
ASV12851,3.450041286
ASV12852,3.026880445
ASV12853,2.963084496
ASV12854,1.82649441
ASV12855,2.597479758
ASV12856,1.859949715
ASV12857,2.266118264
ASV12858,4.838938309
ASV12859,1.809443705
ASV12860,2.20599366
ASV12861,1.766189965
ASV12862,1.351454441
ASV12863,2.346168525
ASV12864,2.438078242
ASV12865,1.772887265
ASV12866,2.116821252
ASV12867,2.625977563
ASV12868,1.910558795
ASV12869,5.493574312
ASV12870,1.538995856
ASV12871,2.492819536
ASV12872,1.786635215
ASV12873,1.849090808
ASV12874,2.408519803
ASV12875,3.239400682
ASV12876,2.562581499
ASV12877,3.760423767
ASV12878,2.198903922
ASV12879,1.55949027
ASV12880,3.084096074
ASV12881,3.150615881
ASV12882,2.369937002
ASV12883,1.563692273
ASV12884,2.576479442
ASV12885,4.557451178
ASV12886,2.188218407
ASV12887,1.910866803
ASV12888,2.614801675
ASV12889,2.121273092
ASV12890,1.876781652
ASV12891,1.857644817
ASV12892,1.916606345
ASV12893,2.329335251
ASV12894,2.234931433
ASV12895,2.764979916
ASV12896,1.503681202
ASV12897,3.297013907
ASV12898,1.833169136
ASV12899,1.635442729
ASV12900,3.238324431
ASV12901,2.993408576
ASV12902,4.326442304
ASV12903,1.896148497
ASV12904,1.49469234
ASV12905,1.757716667
ASV12906,4.288636331
ASV12907,1.837698401
ASV12908,3.186239433
ASV12909,2.850706238
ASV12910,1.564291298
ASV12911,2.058101797
ASV12912,2.068695611
ASV12913,2.121860188
ASV12914,1.887097427
ASV12915,2.021162072
ASV12916,1.750534699
ASV12917,2.395336747
ASV12918,1.891822872
ASV12919,2.209074026
ASV12920,2.120372804
ASV12921,3.891019511
ASV12922,1.393785618
ASV12923,2.039618828
ASV12924,2.048210057
ASV12925,2.866092959
ASV12926,1.386504371
ASV12927,2.794673533
ASV12928,1.392044272
ASV12929,1.448027511
ASV12930,1.380220984
ASV12931,2.95488815
ASV12932,1.519807286
ASV12933,1.046493958
ASV12934,1.670107071
ASV12935,2.440095548
ASV12936,1.718742804
ASV12937,1.876471539
ASV12938,2.662345366
ASV12939,2.038042884
ASV12940,2.92786324
ASV12941,2.30131484
ASV12942,2.137956107
ASV12943,1.608235201
ASV12944,4.113175454
ASV12945,3.976816316
ASV12946,1.361512884
ASV12947,1.207090754
ASV12948,1.673366678
ASV12949,1.134023834
ASV12950,1.951979659
ASV12951,2.858483546
ASV12952,2.137629211
ASV12953,2.378649054
ASV12954,1.841546918
ASV12955,2.53379719
ASV12956,2.093778094
ASV12957,2.698851199
ASV12958,1.704853678
ASV12959,1.84559075
ASV12960,2.524152238
ASV12961,3.359647644
ASV12962,2.577080172
ASV12963,3.009941405
ASV12964,2.855407529
ASV12965,1.877255131
ASV12966,1.686855214
ASV12967,1.757514932
ASV12968,1.89133136
ASV12969,2.592437691
ASV12970,1.985300862
ASV12971,2.052387944
ASV12972,2.01452955
ASV12973,1.695366443
ASV12974,3.57791958
ASV12975,2.536218077
ASV12976,1.775611624
ASV12977,2.670578785
